"","Timestamp","BTCOpen","BTCClose","BTCVolume","BTCCount","BTCReturn","BTCRVol","BTCAmihud","BTCVolLag1","BTCVolLag2","BTCVolLag3","BTCRtnLag1","BTCRtnLag2","BTCRtnLag3","BTCRVolLag1","BTCRVolLag2","BTCRVolLag3","BTCAmhLag1","BTCAmhLag2","BTCAmhLag3","EUROpen","EURClose","EURVolume","EURCount","EURReturn","EURRtnLag1","EURRtnLag2","EURRtnLag3","SPCOpen","SPCClose","SPCVolume","SPCCount","SPCReturn","SPCRtnLag1","SPCRtnLag2","SPCRtnLag3","NASCOpen","NASCClose","NASCVolume","NASCCount","NASCReturn","NASCRtnLag1","NASCRtnLag2","NASCRtnLag3","SPCVOpen","SPCVClose","SPCVVolume","SPCVCount","SPCVReturn","SPCVRtnLag1","SPCVRtnLag2","SPCVRtnLag3","NASCVOpen","NASCVClose","NASCVVolume","NASCVCount","NASCVReturn","NASCVRtnLag1","NASCVRtnLag2","NASCVRtnLag3"
"6958","26.02.2021 10:00",46029.6,45994.8,87.7857142857143,77.9482352941177,-0.000756321185660269,5.72021735878555e-07,8.6155383232252e-06,140.409090909091,88.0909090909091,64.125,-0.000972408001747027,0,0,9.45577321861646e-07,0,0,6.92553448961949e-06,0,0,1.2159,1.2159,716.5,272,0,0,0,0,3811.5,3809.25,18462,8749,-0.00059049307886383,-0.000394011037405662,6.55114809102741e-05,-0.000391823945454561,12718.75,12713.25,12353,8822,-0.0004325259583009,-0.000236220473539106,0.000372823158597768,-0.000371394787149981,3811.5,3809.25,18462,8749,-0.00059049307886383,-0.000394011037405662,6.55114809102741e-05,-0.000391823945454561,12718.75,12713.25,12353,8822,-0.0004325259583009,-0.000236220473539106,0.000372823158597768,-0.000371394787149981
"6970","26.02.2021 11:00",44804.2857142857,44804.2857142857,151.214285714286,132.64,0,0,0,87.7857142857143,140.409090909091,88.0909090909091,-0.000756321185660269,-0.000972408001747027,0,5.72021735878555e-07,9.45577321861646e-07,0,8.6155383232252e-06,6.92553448961949e-06,0,1.2138,1.2139,2254,890,8.2382502003181e-05,0,0,0,3819,3817.25,29980,13522,-0.000458340161895165,-0.00059049307886383,-0.000394011037405662,6.55114809102741e-05,12791.25,12789.75,13923,9681,-0.000117274539832124,-0.0004325259583009,-0.000236220473539106,0.000372823158597768,3819,3817.25,29980,13522,-0.000458340161895165,-0.00059049307886383,-0.000394011037405662,6.55114809102741e-05,12791.25,12789.75,13923,9681,-0.000117274539832124,-0.0004325259583009,-0.000236220473539106,0.000372823158597768
"6982","26.02.2021 12:00",45475,45475,80.5,69.5,0,0,0,151.214285714286,87.7857142857143,140.409090909091,0,-0.000756321185660269,-0.000972408001747027,0,5.72021735878555e-07,9.45577321861646e-07,0,8.6155383232252e-06,6.92553448961949e-06,1.2152,1.2153,1681,713,8.22875951914381e-05,8.2382502003181e-05,0,0,3844.5,3844.25,60663,21740,-6.50300764331035e-05,-0.000458340161895165,-0.00059049307886383,-0.000394011037405662,12898.75,12891,26021,18074,-0.000601013986818444,-0.000117274539832124,-0.0004325259583009,-0.000236220473539106,3844.5,3844.25,60663,21740,-6.50300764331035e-05,-0.000458340161895165,-0.00059049307886383,-0.000394011037405662,12898.75,12891,26021,18074,-0.000601013986818444,-0.000117274539832124,-0.0004325259583009,-0.000236220473539106
"6994","26.02.2021 13:00",46332.7272727273,46332.7272727273,65,65.5,0,0,0,80.5,151.214285714286,87.7857142857143,0,0,-0.000756321185660269,0,0,5.72021735878555e-07,0,0,8.6155383232252e-06,1.2128,1.2129,1845,784,8.24504267276649e-05,8.22875951914381e-05,8.2382502003181e-05,0,3837.75,3838,33667,12523,6.5140214333681e-05,-6.50300764331035e-05,-0.000458340161895165,-0.00059049307886383,12866.5,12866.25,14631,10710,-1.94304922711552e-05,-0.000601013986818444,-0.000117274539832124,-0.0004325259583009,3837.75,3838,33667,12523,6.5140214333681e-05,-6.50300764331035e-05,-0.000458340161895165,-0.00059049307886383,12866.5,12866.25,14631,10710,-1.94304922711552e-05,-0.000601013986818444,-0.000117274539832124,-0.0004325259583009
"7006","26.02.2021 14:00",46580,46580,85.5,82.5,0,0,0,65,80.5,151.214285714286,0,0,0,0,0,0,0,0,0,1.2121,1.2118,2260,825,-0.000247534965577639,8.24504267276649e-05,8.22875951914381e-05,8.2382502003181e-05,3828,3825.5,27963,10820,-0.000653295900939099,6.5140214333681e-05,-6.50300764331035e-05,-0.000458340161895165,12801.75,12790.75,14230,10273,-0.000859626896737353,-1.94304922711552e-05,-0.000601013986818444,-0.000117274539832124,3828,3825.5,27963,10820,-0.000653295900939099,6.5140214333681e-05,-6.50300764331035e-05,-0.000458340161895165,12801.75,12790.75,14230,10273,-0.000859626896737353,-1.94304922711552e-05,-0.000601013986818444,-0.000117274539832124
"7018","26.02.2021 15:00",46414.2857142857,46414.2857142857,84.5,69.5,0,0,0,85.5,65,80.5,0,0,0,0,0,0,0,0,0,1.211,1.2109,2859,1236,-8.25797927716532e-05,-0.000247534965577639,8.24504267276649e-05,8.22875951914381e-05,3817.25,3816.5,40133,14614,-0.000196495825095511,-0.000653295900939099,6.5140214333681e-05,-6.50300764331035e-05,12767.5,12763.25,15911,11222,-0.000332931859757579,-0.000859626896737353,-1.94304922711552e-05,-0.000601013986818444,3817.25,3816.5,40133,14614,-0.000196495825095511,-0.000653295900939099,6.5140214333681e-05,-6.50300764331035e-05,12767.5,12763.25,15911,11222,-0.000332931859757579,-0.000859626896737353,-1.94304922711552e-05,-0.000601013986818444
"7030","26.02.2021 16:00",46850,46850,140,120,0,0,0,84.5,85.5,65,0,0,0,0,0,0,0,0,0,1.212,1.2118,2177,864,-0.000165030118371073,-8.25797927716532e-05,-0.000247534965577639,8.24504267276649e-05,3824,3824.25,60126,21454,6.53744320828764e-05,-0.000196495825095511,-0.000653295900939099,6.5140214333681e-05,12837.25,12840.75,26011,18539,0.000272606902537831,-0.000332931859757579,-0.000859626896737353,-1.94304922711552e-05,3824,3824.25,60126,21454,6.53744320828764e-05,-0.000196495825095511,-0.000653295900939099,6.5140214333681e-05,12837.25,12840.75,26011,18539,0.000272606902537831,-0.000332931859757579,-0.000859626896737353,-1.94304922711552e-05
"7042","26.02.2021 17:00",46000,46000,208,130.5,0,0,0,140,84.5,85.5,0,0,0,0,0,0,0,0,0,1.2125,1.2128,2083,927.5,0.000247392076469094,-0.000165030118371073,-8.25797927716532e-05,-0.000247534965577639,3842.25,3844.25,94767,28898,0.00052039290838124,6.53744320828764e-05,-0.000196495825095511,-0.000653295900939099,12947,12956.75,35737,25385,0.00075278679422297,0.000272606902537831,-0.000332931859757579,-0.000859626896737353,3842.25,3844.25,94767,28898,0.00052039290838124,6.53744320828764e-05,-0.000196495825095511,-0.000653295900939099,12947,12956.75,35737,25385,0.00075278679422297,0.000272606902537831,-0.000332931859757579,-0.000859626896737353
"7054","26.02.2021 18:00",46815,46815,160.5,114,0,0,0,208,140,84.5,0,0,0,0,0,0,0,0,0,1.2129,1.2129,2989,1332,0,0.000247392076469094,-0.000165030118371073,-8.25797927716532e-05,3825.75,3823.5,273385,79599,-0.000588292986865468,0.00052039290838124,6.53744320828764e-05,-0.000196495825095511,12883.75,12876.5,97985,70249,-0.000562882750861249,0.00075278679422297,0.000272606902537831,-0.000332931859757579,3825.75,3823.5,273385,79599,-0.000588292986865468,0.00052039290838124,6.53744320828764e-05,-0.000196495825095511,12883.75,12876.5,97985,70249,-0.000562882750861249,0.00075278679422297,0.000272606902537831,-0.000332931859757579
"7066","26.02.2021 19:00",46995,46995,221,161.5,0,0,0,160.5,208,140,0,0,0,0,0,0,0,0,0,1.2141,1.2142,4803,2476,8.23621464040858e-05,0,0.000247392076469094,-0.000165030118371073,3827,3826.25,496704,138227,-0.000195995166079044,-0.000588292986865468,0.00052039290838124,6.53744320828764e-05,12961.25,12957.25,129344,92572,-0.000308659840017711,-0.000562882750861249,0.00075278679422297,0.000272606902537831,3827,3826.25,496704,138227,-0.000195995166079044,-0.000588292986865468,0.00052039290838124,6.53744320828764e-05,12961.25,12957.25,129344,92572,-0.000308659840017711,-0.000562882750861249,0.00075278679422297,0.000272606902537831
"7078","26.02.2021 20:00",46736.4985590778,46719.2074927954,244.582132564842,207.665706051873,-0.000370037683309121,1.36927887068781e-07,1.51293833048504e-06,221,160.5,208,0,0,0,0,0,0,0,0,0,1.2097,1.2096,4678,1898,-8.26685405339866e-05,8.23621464040858e-05,0,0.000247392076469094,3834.75,3837.75,253738,74811,0.000782013725093123,-0.000195995166079044,-0.000588292986865468,0.00052039290838124,13002.75,13013.5,73949,53234,0.000826406619848896,-0.000308659840017711,-0.000562882750861249,0.00075278679422297,3834.75,3837.75,253738,74811,0.000782013725093123,-0.000195995166079044,-0.000588292986865468,0.00052039290838124,13002.75,13013.5,73949,53234,0.000826406619848896,-0.000308659840017711,-0.000562882750861249,0.00075278679422297
"7090","26.02.2021 21:00",46477.9971181556,46443.4149855908,607.694524495677,498.155619596541,-0.000744330792622705,5.54028328846344e-07,1.22484367164641e-06,244.582132564842,221,160.5,-0.000370037683309121,0,0,1.36927887068781e-07,0,0,1.51293833048504e-06,0,0,1.2082,1.2084,1901,702,0.000165521807876046,-8.26685405339866e-05,8.23621464040858e-05,0,3838,3838.25,219441,54409,6.51359713632615e-05,0.000782013725093123,-0.000195995166079044,-0.000588292986865468,12992.75,12996.75,63482,44580,0.000307816620679802,0.000826406619848896,-0.000308659840017711,-0.000562882750861249,3838,3838.25,219441,54409,6.51359713632615e-05,0.000782013725093123,-0.000195995166079044,-0.000588292986865468,12992.75,12996.75,63482,44580,0.000307816620679802,0.000826406619848896,-0.000308659840017711,-0.000562882750861249
"7102","26.02.2021 22:00",46219.4956772334,46167.6224783862,970.806916426513,788.64553314121,-0.00112295318511713,1.2610238559647e-06,1.15672145111064e-06,607.694524495677,244.582132564842,221,-0.000744330792622705,-0.000370037683309121,0,5.54028328846344e-07,1.36927887068781e-07,0,1.22484367164641e-06,1.51293833048504e-06,0,1.2088,1.2088,1063,413,0,0.000165521807876046,-8.26685405339866e-05,8.23621464040858e-05,3828.5,3824.25,229215,61721,-0.00111071194980283,6.51359713632615e-05,0.000782013725093123,-0.000195995166079044,12974.5,12956,54756,39546,-0.00142689135488006,0.000307816620679802,0.000826406619848896,-0.000308659840017711,3828.5,3824.25,229215,61721,-0.00111071194980283,6.51359713632615e-05,0.000782013725093123,-0.000195995166079044,12974.5,12956,54756,39546,-0.00142689135488006,0.000307816620679802,0.000826406619848896,-0.000308659840017711
"7114","26.02.2021 23:00",45960.9942363112,45891.8299711816,1333.91930835735,1079.13544668588,-0.00150598043769001,2.267977078705e-06,1.12898915868048e-06,970.806916426513,607.694524495677,244.582132564842,-0.00112295318511713,-0.000744330792622705,-0.000370037683309121,1.2610238559647e-06,5.54028328846344e-07,1.36927887068781e-07,1.15672145111064e-06,1.22484367164641e-06,1.51293833048504e-06,1.2085,1.2081,479,251.5,-0.000331043618019472,0,0.000165521807876046,-8.26685405339866e-05,3830.5,3832,246841,68962,0.000391517133875752,-0.00111071194980283,6.51359713632615e-05,0.000782013725093123,12982.25,12991.5,48073,35315,0.000712257597847099,-0.00142689135488006,0.000307816620679802,0.000826406619848896,3830.5,3832,246841,68962,0.000391517133875752,-0.00111071194980283,6.51359713632615e-05,0.000782013725093123,12982.25,12991.5,48073,35315,0.000712257597847099,-0.00142689135488006,0.000307816620679802,0.000826406619848896
"7126","27.02.2021 00:00",45702.4927953891,45616.0374639769,1697.03170028818,1369.62536023055,-0.00189348989733773,3.58530399132005e-06,1.11576577916381e-06,1333.91930835735,970.806916426513,607.694524495677,-0.00150598043769001,-0.00112295318511713,-0.000744330792622705,2.267977078705e-06,1.2610238559647e-06,5.54028328846344e-07,1.12898915868048e-06,1.15672145111064e-06,1.22484367164641e-06,1.207,1.2069,894.5,384.5,-8.28534736792563e-05,-0.000331043618019472,0,0.000165521807876046,3821,3805.5,426570,87431,-0.00406477973945307,0.000391517133875752,-0.00111071194980283,6.51359713632615e-05,12949.75,12895.5,76075,50352,-0.00419806963942548,0.000712257597847099,-0.00142689135488006,0.000307816620679802,3821,3805.5,426570,87431,-0.00406477973945307,0.000391517133875752,-0.00111071194980283,6.51359713632615e-05,12949.75,12895.5,76075,50352,-0.00419806963942548,0.000712257597847099,-0.00142689135488006,0.000307816620679802
"7135","27.02.2021 01:00",45504.3083573487,45404.5965417867,1514.09221902017,1220.27377521614,-0.00219366531053211,4.81216749463194e-06,1.448832034783e-06,1697.03170028818,1333.91930835735,970.806916426513,-0.00189348989733773,-0.00150598043769001,-0.00112295318511713,3.58530399132005e-06,2.267977078705e-06,1.2610238559647e-06,1.11576577916381e-06,1.12898915868048e-06,1.15672145111064e-06,1.2076,1.2076,716,251.5,0,-8.28534736792563e-05,-0.000331043618019472,0,3809,3807.75,176861,36217,-0.000328223982991815,-0.00406477973945307,0.000391517133875752,-0.00111071194980283,12906.5,12905.75,26660,15503,-5.81119429892141e-05,-0.00419806963942548,0.000712257597847099,-0.00142689135488006,3809,3807.75,176861,36217,-0.000328223982991815,-0.00406477973945307,0.000391517133875752,-0.00111071194980283,12906.5,12905.75,26660,15503,-5.81119429892141e-05,-0.00419806963942548,0.000712257597847099,-0.00142689135488006
"7147","01.03.2021 03:00",45465,45550,531,434,0.00186782452809098,3.48876846773828e-06,3.51756031655551e-06,1514.09221902017,1697.03170028818,1333.91930835735,-0.00219366531053211,-0.00189348989733773,-0.00150598043769001,4.81216749463194e-06,3.58530399132005e-06,2.267977078705e-06,1.448832034783e-06,1.11576577916381e-06,1.12898915868048e-06,1.2093,1.2094,747.5,330,8.26890478827225e-05,0,-8.28534736792563e-05,-0.000331043618019472,3835.25,3836.25,30878,11226,0.000260705209063516,-0.000328223982991815,-0.00406477973945307,0.000391517133875752,13003.5,13004,10830,7697,3.84504469899127e-05,-5.81119429892141e-05,-0.00419806963942548,0.000712257597847099,3835.25,3836.25,30878,11226,0.000260705209063516,-0.000328223982991815,-0.00406477973945307,0.000391517133875752,13003.5,13004,10830,7697,3.84504469899127e-05,-5.81119429892141e-05,-0.00419806963942548,0.000712257597847099
"7159","01.03.2021 04:00",46620,46620,429.5,368,0,0,0,531,1514.09221902017,1697.03170028818,0.00186782452809098,-0.00219366531053211,-0.00189348989733773,3.48876846773828e-06,4.81216749463194e-06,3.58530399132005e-06,3.51756031655551e-06,1.448832034783e-06,1.11576577916381e-06,1.2095,1.2095,820,425,0,8.26890478827225e-05,0,-8.28534736792563e-05,3840,3841,19617,8254,0.000260382764132316,0.000260705209063516,-0.000328223982991815,-0.00406477973945307,13044.75,13049.75,9548,6887,0.000383222522845728,3.84504469899127e-05,-5.81119429892141e-05,-0.00419806963942548,3840,3841,19617,8254,0.000260382764132316,0.000260705209063516,-0.000328223982991815,-0.00406477973945307,13044.75,13049.75,9548,6887,0.000383222522845728,3.84504469899127e-05,-5.81119429892141e-05,-0.00419806963942548
"7171","01.03.2021 05:00",46543.3333333333,46543.3333333333,289.5,228,0,0,0,429.5,531,1514.09221902017,0,0.00186782452809098,-0.00219366531053211,0,3.48876846773828e-06,4.81216749463194e-06,0,3.51756031655551e-06,1.448832034783e-06,1.2087,1.2087,648.5,325.5,0,0,8.26890478827225e-05,0,3844.75,3845,17381,6662,6.50216197115583e-05,0.000260382764132316,0.000260705209063516,-0.000328223982991815,13065,13069.5,10486,7573,0.000344372384738278,0.000383222522845728,3.84504469899127e-05,-5.81119429892141e-05,3844.75,3845,17381,6662,6.50216197115583e-05,0.000260382764132316,0.000260705209063516,-0.000328223982991815,13065,13069.5,10486,7573,0.000344372384738278,0.000383222522845728,3.84504469899127e-05,-5.81119429892141e-05
"7183","01.03.2021 06:00",46815,46850,174.5,142.5,0.000747344293579033,5.58523493145144e-07,4.28277532136982e-06,289.5,429.5,531,0,0,0.00186782452809098,0,0,3.48876846773828e-06,0,0,3.51756031655551e-06,1.2087,1.2087,397.5,227,0,0,0,8.26890478827225e-05,3839,3839.25,11152,4750,6.51190050042771e-05,6.50216197115583e-05,0.000260382764132316,0.000260705209063516,13046,13044.5,5828,4382,-0.000114984381415439,0.000344372384738278,0.000383222522845728,3.84504469899127e-05,3839,3839.25,11152,4750,6.51190050042771e-05,6.50216197115583e-05,0.000260382764132316,0.000260705209063516,13046,13044.5,5828,4382,-0.000114984381415439,0.000344372384738278,0.000383222522845728,3.84504469899127e-05
"7195","01.03.2021 07:00",46670,46652.5,174.833333333333,149.5,-0.000375043536234188,1.40657654071044e-07,2.14514892030994e-06,174.5,289.5,429.5,0.000747344293579033,0,0,5.58523493145144e-07,0,0,4.28277532136982e-06,0,0,1.208575,1.208475,438.75,195.75,-8.2745495589287e-05,0,0,0,3839.25,3839,12590,5175,-6.51190050042771e-05,6.51190050042771e-05,6.50216197115583e-05,0.000260382764132316,13055.5,13051.25,6482,4801,-0.000325586297607927,-0.000114984381415439,0.000344372384738278,0.000383222522845728,3839.25,3839,12590,5175,-6.51190050042771e-05,6.51190050042771e-05,6.50216197115583e-05,0.000260382764132316,13055.5,13051.25,6482,4801,-0.000325586297607927,-0.000114984381415439,0.000344372384738278,0.000383222522845728
"7207","01.03.2021 08:00",46850,46905,368.166666666667,251.5,0.00117327089348329,1.37656458949508e-06,3.18679282974185e-06,174.833333333333,174.5,289.5,-0.000375043536234188,0.000747344293579033,0,1.40657654071044e-07,5.58523493145144e-07,0,2.14514892030994e-06,4.28277532136982e-06,0,1.2081,1.2081,455.75,209.75,0,-8.2745495589287e-05,0,0,3837.75,3837.5,9348,3872,-6.51444578583238e-05,-6.51190050042771e-05,6.51190050042771e-05,6.50216197115583e-05,13041.75,13040,5136,3830,-0.00013419344964305,-0.000325586297607927,-0.000114984381415439,0.000344372384738278,3837.75,3837.5,9348,3872,-6.51444578583238e-05,-6.51190050042771e-05,6.51190050042771e-05,6.50216197115583e-05,13041.75,13040,5136,3830,-0.00013419344964305,-0.000325586297607927,-0.000114984381415439,0.000344372384738278
"7219","01.03.2021 09:00",46623.3333333333,46651.6666666667,190.5,139,0.000607522577428909,3.69083682085865e-07,3.18909489463994e-06,368.166666666667,174.833333333333,174.5,0.00117327089348329,-0.000375043536234188,0.000747344293579033,1.37656458949508e-06,1.40657654071044e-07,5.58523493145144e-07,3.18679282974185e-06,2.14514892030994e-06,4.28277532136982e-06,1.2088,1.20875,452,201.5,-4.13641910258222e-05,0,-8.2745495589287e-05,0,3836.25,3837,8896,3487,0.000195484313005423,-6.51444578583238e-05,-6.51190050042771e-05,6.51190050042771e-05,13056.75,13057.75,4142,3145,7.65858048588086e-05,-0.00013419344964305,-0.000325586297607927,-0.000114984381415439,3836.25,3837,8896,3487,0.000195484313005423,-6.51444578583238e-05,-6.51190050042771e-05,6.51190050042771e-05,13056.75,13057.75,4142,3145,7.65858048588086e-05,-0.00013419344964305,-0.000325586297607927,-0.000114984381415439
"7231","01.03.2021 10:00",46350,46391.3636363636,290.454545454545,243.772727272727,0.000892021369635287,7.95702123886014e-07,3.07112208638127e-06,190.5,368.166666666667,174.833333333333,0.000607522577428909,0.00117327089348329,-0.000375043536234188,3.69083682085865e-07,1.37656458949508e-06,1.40657654071044e-07,3.18909489463994e-06,3.18679282974185e-06,2.14514892030994e-06,1.2094,1.2095,719,201.5,8.26822109694092e-05,-4.13641910258222e-05,0,-8.2745495589287e-05,3839,3838.75,9498,3623,-6.51232457649087e-05,0.000195484313005423,-6.51444578583238e-05,-6.51190050042771e-05,13066,13062.25,4359,3292,-0.000287045632658689,7.65858048588086e-05,-0.00013419344964305,-0.000325586297607927,3839,3838.75,9498,3623,-6.51232457649087e-05,0.000195484313005423,-6.51444578583238e-05,-6.51190050042771e-05,13066,13062.25,4359,3292,-0.000287045632658689,7.65858048588086e-05,-0.00013419344964305,-0.000325586297607927
"7243","01.03.2021 11:00",46665,46665,204.545454545455,159.727272727273,0,0,0,290.454545454545,190.5,368.166666666667,0.000892021369635287,0.000607522577428909,0.00117327089348329,7.95702123886014e-07,3.69083682085865e-07,1.37656458949508e-06,3.07112208638127e-06,3.18909489463994e-06,3.18679282974185e-06,1.2081,1.208,825.5,363,-8.27780307579296e-05,8.26822109694092e-05,-4.13641910258222e-05,0,3848.5,3850,19770,7316,0.000389686307459058,-6.51232457649087e-05,0.000195484313005423,-6.51444578583238e-05,13106,13113,11995,8422,0.000533963931982129,-0.000287045632658689,7.65858048588086e-05,-0.00013419344964305,3848.5,3850,19770,7316,0.000389686307459058,-6.51232457649087e-05,0.000195484313005423,-6.51444578583238e-05,13106,13113,11995,8422,0.000533963931982129,-0.000287045632658689,7.65858048588086e-05,-0.00013419344964305
"7255","01.03.2021 12:00",47465,47360,387.5,290.5,-0.00221460675801133,4.90448309262945e-06,5.71511421422278e-06,204.545454545455,290.454545454545,190.5,0,0.000892021369635287,0.000607522577428909,0,7.95702123886014e-07,3.69083682085865e-07,0,3.07112208638127e-06,3.18909489463994e-06,1.2059,1.2058,2762,962,-8.29290542416483e-05,-8.27780307579296e-05,8.26822109694092e-05,-4.13641910258222e-05,3852.25,3852.25,30855,11302,0,0.000389686307459058,-6.51232457649087e-05,0.000195484313005423,13109.5,13112.75,10446,7598,0.000247881094614044,0.000533963931982129,-0.000287045632658689,7.65858048588086e-05,3852.25,3852.25,30855,11302,0,0.000389686307459058,-6.51232457649087e-05,0.000195484313005423,13109.5,13112.75,10446,7598,0.000247881094614044,0.000533963931982129,-0.000287045632658689,7.65858048588086e-05
"7267","01.03.2021 13:00",47651.4285714286,47645.7142857143,236.142857142857,199.571428571429,-0.000119925646243857,1.43821606270067e-08,5.07852101456139e-07,387.5,204.545454545455,290.454545454545,-0.00221460675801133,0,0.000892021369635287,4.90448309262945e-06,0,7.95702123886014e-07,5.71511421422278e-06,0,3.07112208638127e-06,1.2042,1.2042,2458,844,0,-8.29290542416483e-05,-8.27780307579296e-05,8.26822109694092e-05,3852.75,3852.5,24357,7698,-6.48908212159682e-05,0,0.000389686307459058,-6.51232457649087e-05,13098,13095.25,10898,7851,-0.000209977762217761,0.000247881094614044,0.000533963931982129,-0.000287045632658689,3852.75,3852.5,24357,7698,-6.48908212159682e-05,0,0.000389686307459058,-6.51232457649087e-05,13098,13095.25,10898,7851,-0.000209977762217761,0.000247881094614044,0.000533963931982129,-0.000287045632658689
"7279","01.03.2021 14:00",48080,48080,238.357142857143,171.928571428571,0,0,0,236.142857142857,387.5,204.545454545455,-0.000119925646243857,-0.00221460675801133,0,1.43821606270067e-08,4.90448309262945e-06,0,5.07852101456139e-07,5.71511421422278e-06,0,1.2045,1.2047,1345.5,554.5,0.000166030217881169,0,-8.29290542416483e-05,-8.27780307579296e-05,3851.75,3851.75,13308,4118,0,-6.48908212159682e-05,0,0.000389686307459058,13096.75,13096.5,7216,5202,-1.90888874058714e-05,-0.000209977762217761,0.000247881094614044,0.000533963931982129,3851.75,3851.75,13308,4118,0,-6.48908212159682e-05,0,0.000389686307459058,13096.75,13096.5,7216,5202,-1.90888874058714e-05,-0.000209977762217761,0.000247881094614044,0.000533963931982129
"7291","01.03.2021 15:00",48146.4285714286,48309.2857142857,325,249.5,0.00337683047226101,1.14029840383905e-05,1.03902476069569e-05,238.357142857143,236.142857142857,387.5,0,-0.000119925646243857,-0.00221460675801133,0,1.43821606270067e-08,4.90448309262945e-06,0,5.07852101456139e-07,5.71511421422278e-06,1.2047,1.2047,943.5,457,0,0.000166030217881169,0,-8.29290542416483e-05,3845.25,3846.25,20163,5728,0.000260027304332056,0,-6.48908212159682e-05,0,13065,13065,9254,6413,0,-1.90888874058714e-05,-0.000209977762217761,0.000247881094614044,3845.25,3846.25,20163,5728,0.000260027304332056,0,-6.48908212159682e-05,0,13065,13065,9254,6413,0,-1.90888874058714e-05,-0.000209977762217761,0.000247881094614044
"7303","01.03.2021 16:00",48385,48355,275,230,-0.00062021916397903,3.84671811366847e-07,2.2553424144692e-06,325,238.357142857143,236.142857142857,0.00337683047226101,0,-0.000119925646243857,1.14029840383905e-05,0,1.43821606270067e-08,1.03902476069569e-05,0,5.07852101456139e-07,1.2048,1.2048,636.5,305.5,0,0,0.000166030217881169,0,3849.75,3849.5,19223,5970,-6.49413904181273e-05,0.000260027304332056,0,-6.48908212159682e-05,13067,13066.25,8591,6204,-5.7398142228493e-05,0,-1.90888874058714e-05,-0.000209977762217761,3849.75,3849.5,19223,5970,-6.49413904181273e-05,0.000260027304332056,0,-6.48908212159682e-05,13067,13066.25,8591,6204,-5.7398142228493e-05,0,-1.90888874058714e-05,-0.000209977762217761
"7315","01.03.2021 17:00",48375,48320,422.5,347,-0.0011375977233854,1.29412858025164e-06,2.6925389902613e-06,275,325,238.357142857143,-0.00062021916397903,0.00337683047226101,0,3.84671811366847e-07,1.14029840383905e-05,0,2.2553424144692e-06,1.03902476069569e-05,0,1.2056,1.2057,1368,559,8.29428109793973e-05,0,0,0.000166030217881169,3853.5,3852,38324,10787,-0.000389332300033018,-6.49413904181273e-05,0.000260027304332056,0,13079.5,13073.5,20043,12410,-0.00045883838223304,-5.7398142228493e-05,0,-1.90888874058714e-05,3853.5,3852,38324,10787,-0.000389332300033018,-6.49413904181273e-05,0.000260027304332056,0,13079.5,13073.5,20043,12410,-0.00045883838223304,-5.7398142228493e-05,0,-1.90888874058714e-05
"7327","01.03.2021 18:00",48710,48615,553.5,438.5,-0.00195222255683092,3.81117291139945e-06,3.52705068984809e-06,422.5,275,325,-0.0011375977233854,-0.00062021916397903,0.00337683047226101,1.29412858025164e-06,3.84671811366847e-07,1.14029840383905e-05,2.6925389902613e-06,2.2553424144692e-06,1.03902476069569e-05,1.2048,1.2042,3419,1044,-0.000498132015281816,8.29428109793973e-05,0,0,3871.5,3871.75,259667,66900,6.45723695065215e-05,-0.000389332300033018,-6.49413904181273e-05,0.000260027304332056,13095.25,13098.5,78675,57443,0.000248150800604918,-0.00045883838223304,-5.7398142228493e-05,0,3871.5,3871.75,259667,66900,6.45723695065215e-05,-0.000389332300033018,-6.49413904181273e-05,0.000260027304332056,13095.25,13098.5,78675,57443,0.000248150800604918,-0.00045883838223304,-5.7398142228493e-05,0
"7339","01.03.2021 19:00",49685,49750,519,446,0.0013073869212743,1.70926056191909e-06,2.51904994465183e-06,553.5,422.5,275,-0.00195222255683092,-0.0011375977233854,-0.00062021916397903,3.81117291139945e-06,1.29412858025164e-06,3.84671811366847e-07,3.52705068984809e-06,2.6925389902613e-06,2.2553424144692e-06,1.2055,1.2053,2663,1072,-0.000165920026927835,-0.000498132015281816,8.29428109793973e-05,0,3892.25,3892.25,275393,64696,0,6.45723695065215e-05,-0.000389332300033018,-6.49413904181273e-05,13173.75,13179.25,83224,57096,0.000417409788626699,0.000248150800604918,-0.00045883838223304,-5.7398142228493e-05,3892.25,3892.25,275393,64696,0,6.45723695065215e-05,-0.000389332300033018,-6.49413904181273e-05,13173.75,13179.25,83224,57096,0.000417409788626699,0.000248150800604918,-0.00045883838223304,-5.7398142228493e-05
"7351","01.03.2021 20:00",49635,49615,469,392.5,-0.000403022675479647,1.62427276950773e-07,8.59323401875581e-07,519,553.5,422.5,0.0013073869212743,-0.00195222255683092,-0.0011375977233854,1.70926056191909e-06,3.81117291139945e-06,1.29412858025164e-06,2.51904994465183e-06,3.52705068984809e-06,2.6925389902613e-06,1.2058,1.2057,948.5,405,-8.29359320400624e-05,-0.000165920026927835,-0.000498132015281816,8.29428109793973e-05,3897.75,3896.5,149398,32563,-0.000320749273045706,0,6.45723695065215e-05,-0.000389332300033018,13227.75,13220.5,48419,30923,-0.00054824044551971,0.000417409788626699,0.000248150800604918,-0.00045883838223304,3897.75,3896.5,149398,32563,-0.000320749273045706,0,6.45723695065215e-05,-0.000389332300033018,13227.75,13220.5,48419,30923,-0.00054824044551971,0.000417409788626699,0.000248150800604918,-0.00045883838223304
